postcode,population,mean_age,perc_foreigners,salary
9410,1068,47,0.02,21124.0
9411,877,49,0.05,20250.0
9412,198,49,0.05,20250.0
9413,201,50,0.0,20539.0
9414,278,54,0.04,20272.0
9415,171,52,0.08,18525.0
9416,417,46,0.07,20425.0
9417,332,47,0.01,21114.0
9418,256,49,0.03,20099.0
9419,331,53,0.03,19346.0
9420,468,49,0.05,19170.0
9421,220,51,0.08,17064.0
9422,707,50,0.03,19609.0
9423,494,48,0.04,21963.0
9424,160,46,0.03,22345.0
9425,208,48,0.04,21963.0
9426,354,49,0.05,20410.0
9427,391,50,0.01,22671.0
9428,302,50,0.05,19853.0
9429,186,53,0.01,19378.0
9430,77,53,0.01,18859.0
9431,317,53,0.04,17432.0
9432,198,55,0.06,17953.0
9433,529,50,0.03,19686.0
9434,205,54,0.03,18882.0
9435,315,51,0.03,18406.0
9436,168,57,0.02,18734.0
9437,87,54,0.03,18882.0
9438,391,50,0.0,19517.0
9439,9272,44,0.07,20384.0
9440,1112,47,0.1,19353.0
9441,840,47,0.03,18519.0
9442,363,50,0.01,20123.0
9443,103,55,0.0,17016.0
9444,169,55,0.01,16982.0
9445,65,62,0.02,11815.0
9446,83,53,0.01,14964.0
9447,286,54,0.13,17903.0
9448,367,42,0.04,19866.0
9449,550,46,0.03,20131.0
9450,274,48,0.0,19860.0
9451,82,53,0.05,19408.0
9452,192,52,0.09,19950.0
9453,120,52,0.05,14590.0
9454,21488,44,0.17,22904.0
9455,18256,45,0.21,22782.0
9456,26523,45,0.15,23168.0
9457,71642,41,0.16,22581.0
9458,40625,44,0.13,23934.0
9459,34034,43,0.12,24581.0
9460,39837,43,0.24,21661.0
9461,25604,40,0.13,23059.0
9462,28328,33,0.08,26632.0
9463,26094,40,0.14,23351.0
9464,36928,37,0.12,23992.0
9465,39358,38,0.13,23516.0
9466,13495,37,0.06,25076.0
9467,46668,43,0.24,21212.0
9468,51490,32,0.06,26270.0
9469,11795,30,0.1,26159.0
9470,822,36,0.06,27188.0
9471,1488,37,0.11,24447.0
9472,1276,33,0.08,27413.0
9473,3125,42,0.07,23563.0
9474,7851,40,0.26,20666.0
9475,824,50,0.11,18572.0
9476,570,47,0.08,18197.0
9477,12,38,0.08,26222.0
9478,2158,42,0.11,22329.0
9479,1626,50,0.05,19411.0
9480,10154,41,0.2,22604.0
9481,979,44,0.07,21475.0
9482,7112,41,0.14,21350.0
9483,1183,45,0.06,20651.0
9484,226,50,0.03,22638.0
9485,102,57,0.07,22415.0
9486,48,57,0.04,24320.0
9487,90,58,0.01,17074.0
9488,32,50,0.03,14459.0
9489,85,54,0.03,14620.0
9490,3769,42,0.21,20804.0
9491,283,48,0.04,22618.0
9492,1251,42,0.1,24577.0
9493,1511,43,0.07,21621.0
9494,1095,47,0.05,24476.0
9495,439,50,0.08,18326.0
9496,9744,43,0.2,22774.0
9497,127,39,0.11,24191.0
9498,2018,47,0.11,19870.0
9499,302,54,0.06,17751.0
9500,180,51,0.06,18817.0
9501,393,57,0.02,20543.0
9502,129,55,0.02,15943.0
9503,604,51,0.13,17895.0
9504,51,50,0.02,14278.0
9505,222,50,0.01,19702.0
9506,560,53,0.13,17897.0
9507,242,59,0.16,16941.0
9508,258,55,0.02,18622.0
9509,120,56,0.03,9650.0
9510,1339,48,0.06,22197.0
9511,651,46,0.06,18730.0
9512,2885,41,0.06,25281.0
9513,435,47,0.06,18745.0
9514,472,44,0.04,21433.0
9515,2478,45,0.1,21139.0
9516,5433,37,0.12,23758.0
9517,2215,41,0.08,23224.0
9518,1048,44,0.09,20863.0
9519,615,48,0.01,20797.0
9520,18204,37,0.13,22865.0
9521,6433,40,0.1,26027.0
9522,1925,41,0.15,24593.0
9523,1116,46,0.09,24150.0
9524,2539,41,0.13,24143.0
9525,1351,40,0.05,29704.0
9526,5213,37,0.1,23796.0
9527,2160,44,0.15,20816.0
9528,355,40,0.15,20223.0
9529,121,55,0.09,17722.0
9530,195,59,0.11,17780.0
9531,317,55,0.08,19061.0
9532,151,54,0.05,23437.0
9533,449,52,0.14,18035.0
9534,390,49,0.13,23776.0
9535,279,57,0.13,17024.0
9536,681,55,0.12,19115.0
9537,1286,47,0.18,17799.0
9538,43,58,0.0,19656.0
9539,46,53,0.0,24953.0
9540,73,54,0.03,19606.0
9541,1146,45,0.14,20037.0
9542,482,50,0.06,18393.0
9543,363,48,0.22,17371.0
9544,149,56,0.02,18783.0
9545,174,56,0.05,18665.0
9546,341,51,0.08,19665.0
9547,1816,41,0.05,20976.0
9548,81,51,0.08,19665.0
9549,322,48,0.06,21053.0
9550,79,48,0.06,21053.0
9551,3282,38,0.11,21970.0
9552,384,43,0.07,20597.0
9553,597,47,0.12,20645.0
9554,244,53,0.1,21934.0
9555,1314,48,0.08,19885.0
9556,412,55,0.11,16280.0
9557,316,51,0.03,16934.0
9558,259,53,0.02,22952.0
9559,20217,43,0.19,20384.0
9560,575,54,0.06,19284.0
9561,202,57,0.04,17087.0
9562,313,51,0.04,26946.0
9563,803,48,0.04,18640.0
9564,97,58,0.1,20488.0
9565,97,63,0.08,17166.0
9566,198,57,0.15,19267.0
9567,128,58,0.01,16286.0
9568,2313,46,0.14,20063.0
9569,347,55,0.05,17863.0
9570,221,55,0.01,19708.0
9571,349,55,0.04,20514.0
9572,219,45,0.05,15223.0
9573,78,57,0.01,12529.0
9574,36,60,0.0,13799.0
9575,53,58,0.02,17011.0
9576,373,54,0.05,17694.0
9577,406,48,0.04,18474.0
9578,1306,43,0.05,17914.0
9579,398,43,0.05,18701.0
9580,752,43,0.04,18399.0
9581,5160,47,0.21,23708.0
9582,5384,44,0.28,23524.0
9583,12776,43,0.14,27219.0
9584,12746,45,0.22,23624.0
9585,33551,38,0.13,25932.0
9586,19749,38,0.13,23588.0
9587,21470,39,0.13,24544.0
9588,20908,37,0.1,26190.0
9589,20851,38,0.13,24660.0
9590,25541,38,0.18,23744.0
9591,13861,40,0.25,22597.0
9592,130,51,0.04,18857.0
9593,229,53,0.03,15531.0
9594,328,51,0.04,17957.0
9595,30,51,0.04,17957.0
9596,116,51,0.04,17957.0
9597,161,51,0.17,17157.0
9598,250,55,0.06,15347.0
9599,251,53,0.14,17353.0
9600,462,48,0.1,20216.0
9601,418,52,0.08,18823.0
9602,236,58,0.08,30483.0
9603,113,49,0.1,21659.0
9604,119,52,0.08,16085.0
9605,590,47,0.03,20105.0
9606,99,57,0.06,18612.0
9607,286,52,0.14,21952.0
9608,160,50,0.16,19878.0
9609,80,52,0.0,17206.0
9610,330,56,0.03,17944.0
9611,467,53,0.02,19616.0
9612,130,60,0.04,12468.0
9613,194,50,0.06,18686.0
9614,279,55,0.12,15718.0
9615,361,57,0.15,18012.0
9616,3728,41,0.29,22342.0
9617,873,51,0.23,18849.0
9618,413,51,0.11,23084.0
9619,9564,35,0.14,24539.0
9620,3177,39,0.1,23357.0
9621,5048,38,0.14,23205.0
9622,113,59,0.01,16949.0
9623,526,43,0.07,23005.0
9624,1434,45,0.13,24313.0
9625,907,44,0.2,19868.0
9626,1577,41,0.28,21293.0
9627,253,51,0.06,15573.0
9628,766,46,0.22,26329.0
9629,67,48,0.01,15016.0
9630,50,59,0.0,17348.0
9631,314,49,0.2,16470.0
9632,273,56,0.06,15874.0
9633,10514,37,0.11,21774.0
9634,949,46,0.08,19883.0
9635,375,46,0.07,23535.0
9636,296,55,0.06,16217.0
9637,651,51,0.05,24309.0
9638,373,43,0.1,20146.0
9639,1221,47,0.05,19919.0
9640,1418,47,0.19,18971.0
9641,603,48,0.04,20273.0
9642,4811,43,0.12,20753.0
9643,588,54,0.07,19780.0
9644,666,51,0.09,18567.0
9645,292,50,0.05,17762.0
9646,487,47,0.1,21362.0
9647,3709,41,0.21,24443.0
9648,164,46,0.06,20372.0
9649,108,56,0.03,16621.0
9650,217,47,0.03,18531.0
9651,1245,46,0.07,19249.0
9652,405,51,0.03,21481.0
9653,126,56,0.02,17876.0
9654,185,53,0.03,16490.0
9655,76,58,0.04,19875.0
9656,285,47,0.0,21064.0
9657,208,54,0.02,20072.0
9658,205,53,0.13,27772.0
9659,14165,37,0.11,21407.0
9660,813,51,0.05,18848.0
9661,406,50,0.04,19666.0
9662,701,53,0.12,20168.0
9663,147,54,0.02,21496.0
9664,133,51,0.06,18407.0
9665,257,47,0.03,20500.0
9666,4098,38,0.08,24206.0
9667,2341,41,0.11,22136.0
9668,213,54,0.0,16415.0
9669,270,51,0.02,16809.0
9670,264,54,0.03,18114.0
9671,470,47,0.05,19525.0
9672,428,52,0.03,18039.0
9673,120,54,0.0,24015.0
9674,106,54,0.02,19223.0
9675,32,37,0.11,24148.0
9676,702,50,0.08,17084.0
9677,89,37,0.11,21070.0
9678,2038,38,0.1,22732.0
9679,750,38,0.11,24214.0
9680,519,42,0.08,21786.0
9681,338,46,0.03,20234.0
9682,11108,40,0.21,20261.0
9683,13919,39,0.12,23578.0
9684,15,40,0.14,23332.0
9685,1224,42,0.18,21947.0
9686,6242,38,0.07,19420.0
9687,550,46,0.04,20360.0
9688,1303,39,0.14,22055.0
9689,1088,47,0.1,20834.0
9690,985,46,0.12,20749.0
9691,2931,43,0.08,20511.0
9692,6965,43,0.16,23767.0
9693,619,50,0.11,21433.0
9694,519,44,0.17,20018.0
9695,1491,44,0.08,16990.0
9696,754,50,0.04,18730.0
9697,275,47,0.09,19558.0
9698,548,48,0.09,19381.0
9699,106,57,0.01,19083.0
9700,158,50,0.05,15624.0
9701,4566,41,0.13,21448.0
9702,37,41,0.12,21506.0
9703,2626,41,0.16,21968.0
9704,245,47,0.03,21308.0
9705,2105,43,0.06,21170.0
9706,1294,48,0.05,20402.0
9707,121,45,0.02,25744.0
9708,125,51,0.15,18899.0
9709,87,51,0.03,19014.0
9710,514,44,0.06,20551.0
9711,1174,47,0.04,20736.0
9712,1121,50,0.08,20899.0
9713,465,47,0.14,17412.0
9714,1263,47,0.16,18268.0
9715,1054,48,0.14,21820.0
9716,406,51,0.06,19744.0
9717,5553,42,0.19,21566.0
9718,1207,44,0.16,22104.0
9719,2651,38,0.09,26359.0
9720,5371,39,0.11,23639.0
9721,3137,42,0.1,26562.0
9722,33705,36,0.11,29388.0
9723,32878,33,0.14,27564.0
9724,9756,29,0.18,19157.0
9725,2998,33,0.13,20790.0
9726,3036,35,0.1,28566.0
9727,6295,36,0.24,26333.0
9728,7683,32,0.36,22896.0
9729,18247,30,0.34,22790.0
9730,5331,37,0.21,26889.0
9731,20772,34,0.19,29158.0
9732,20146,34,0.19,28635.0
9733,309,46,0.03,17320.0
9734,769,50,0.02,15806.0
9735,404,49,0.07,16912.0
9736,53,49,0.06,16523.0
9737,342,51,0.03,16809.0
9738,1141,40,0.02,21529.0
9739,1047,46,0.05,16705.0
9740,696,45,0.06,16619.0
9741,1943,44,0.03,18289.0
9742,1461,42,0.08,18897.0
9743,604,49,0.12,25730.0
9744,668,52,0.1,19614.0
9745,741,48,0.03,16926.0
9746,108,40,0.08,23421.0
9747,429,43,0.04,18464.0
9748,1013,43,0.04,17543.0
9749,599,43,0.05,17494.0
9750,356,42,0.09,21112.0
9751,4818,40,0.14,19362.0
9752,678,48,0.07,18021.0
9753,342,48,0.07,18021.0
9754,748,50,0.06,18292.0
9755,94,59,0.05,18494.0
9756,501,54,0.08,15650.0
9757,984,48,0.14,16999.0
9758,684,43,0.08,20933.0
9759,4834,40,0.09,20982.0
9760,1435,43,0.04,19823.0
9761,551,43,0.14,16461.0
9762,1307,41,0.22,19160.0
9763,25432,39,0.07,19188.0
9764,2284,42,0.1,17384.0
9765,2643,40,0.1,19482.0
9766,2281,43,0.08,18997.0
9767,794,46,0.05,16782.0
9768,10477,39,0.14,18876.0
9769,2438,41,0.09,18994.0
9770,1243,41,0.12,18419.0
9771,867,46,0.06,19381.0
9772,115,54,0.03,20459.0
9773,102,45,0.16,21924.0
9774,346,40,0.17,20401.0
9775,1106,47,0.24,20223.0
9776,2288,38,0.07,25810.0
9777,3419,38,0.05,25035.0
9778,9354,34,0.06,25795.0
9779,1848,35,0.12,23628.0
9780,3799,36,0.09,23702.0
9781,1659,41,0.08,30354.0
9782,541,36,0.1,24183.0
9783,2526,37,0.23,19614.0
9784,28195,37,0.22,22142.0
9785,1766,37,0.16,20389.0
9786,12,46,0.04,20629.0
9787,309,51,0.02,16259.0
9788,1682,46,0.11,19236.0
9789,16308,38,0.12,20240.0
9790,1277,44,0.11,17371.0
9791,369,50,0.09,17276.0
9792,125,52,0.01,21537.0
9793,2169,38,0.08,18837.0
9794,26182,42,0.26,22442.0
9795,1588,37,0.2,20895.0
9796,3361,39,0.18,20801.0
9797,2615,42,0.31,18652.0
9798,0,36,0.17,21149.0
9799,1183,49,0.67,17996.0
9800,7526,38,0.21,21947.0
9801,1468,40,0.09,19831.0
9802,916,39,0.12,19698.0
9803,1173,42,0.13,19015.0
9804,27004,37,0.12,20996.0
9805,798,37,0.17,21600.0
9806,11901,36,0.21,20055.0
9807,2463,40,0.17,22748.0
9808,1934,35,0.12,21128.0
9809,7029,35,0.17,21317.0
9810,18076,40,0.16,20124.0
9811,4718,37,0.17,19608.0
9812,7522,37,0.14,21286.0
9813,6804,37,0.17,20916.0
9814,5459,38,0.13,21925.0
9815,33938,41,0.11,20893.0
9816,386,47,0.2,21894.0
9817,1864,45,0.12,21096.0
9818,3738,41,0.04,22162.0
9819,10541,37,0.3,21647.0
9820,7753,39,0.13,21969.0
9821,23683,38,0.08,20858.0
9822,7200,41,0.05,20548.0
9823,1717,42,0.08,22409.0
9824,538,42,0.06,20542.0
9825,19040,41,0.33,20766.0
9826,1841,37,0.1,23932.0
9827,385,37,0.11,24437.0
9828,836,45,0.08,20274.0
9829,443,39,0.16,23058.0
9830,913,44,0.13,20165.0
9831,11054,41,0.21,22425.0
9832,11194,37,0.16,19103.0
9833,25627,38,0.15,21440.0
9834,15899,39,0.09,25809.0
9835,24124,39,0.16,22613.0
9836,19767,39,0.11,20561.0
9837,39826,36,0.1,23407.0
9838,4965,35,0.12,22813.0
9839,8446,35,0.28,19730.0
9840,67,35,0.39,20770.0
9841,2489,38,0.27,19686.0
9842,2119,37,0.38,19445.0
9843,1945,38,0.24,21328.0
9844,2652,38,0.42,19824.0
9845,1442,42,0.23,18627.0
9846,966,40,0.4,20077.0
9847,354,38,0.38,19692.0
9848,16717,35,0.12,21398.0
9849,1033,41,0.06,22929.0
9850,0,37,0.04,23866.0
9851,6351,35,0.17,22545.0
9852,140,36,0.35,20953.0
9853,2326,35,0.36,20446.0
9854,1313,36,0.11,26634.0
9855,2036,37,0.26,20896.0
9856,4891,23,0.41,20629.0
9857,2409,38,0.09,18866.0
9858,1082,37,0.1,19231.0
9859,1168,40,0.28,19271.0
9860,895,40,0.42,20075.0
9861,3504,37,0.31,19077.0
9862,804,37,0.32,18013.0
9863,4566,38,0.25,19883.0
9864,458,34,0.25,22010.0
9865,669,38,0.15,26455.0
9866,4100,36,0.13,24004.0
9867,7995,33,0.06,26699.0
9868,2142,37,0.29,20893.0
9869,812,45,0.29,20828.0
9870,319,35,0.29,21699.0
9871,324,43,0.39,20209.0
9872,887,37,0.07,23747.0
9873,22203,39,0.13,22819.0
9874,2036,43,0.09,22542.0
9875,112,42,0.1,20695.0
9876,935,45,0.08,24666.0
9877,2936,41,0.11,23456.0
9878,48,43,0.09,25741.0
9879,884,45,0.08,26014.0
9880,1348,40,0.1,24534.0
9881,1045,45,0.08,25663.0
9882,18494,41,0.05,28925.0
9883,1162,43,0.03,28451.0
9884,1155,41,0.06,26671.0
9885,298,48,0.08,23993.0
9886,1006,47,0.07,24357.0
9887,4148,38,0.05,17198.0
9888,3356,38,0.05,18878.0
9889,196,37,0.06,18946.0
9890,2136,40,0.07,17170.0
9891,3378,37,0.07,16781.0
9892,5283,37,0.24,15512.0
9893,6158,34,0.09,25844.0
9894,34529,35,0.13,23156.0
9895,24902,37,0.22,21774.0
9896,535,43,0.29,19629.0
9897,489,44,0.28,19771.0
9898,35425,35,0.13,23655.0
9899,6489,39,0.13,22002.0
9900,10218,39,0.1,21914.0
9901,770,38,0.1,21833.0
9902,2004,35,0.1,23244.0
9903,9147,37,0.16,21471.0
9904,141,33,0.35,20634.0
9905,9911,34,0.13,21863.0
9906,818,36,0.06,27243.0
9907,7048,36,0.13,21354.0
9908,19498,35,0.12,22946.0
9909,1945,37,0.1,22468.0
9910,15830,36,0.14,25583.0
9911,8516,37,0.14,23838.0
9912,5702,36,0.17,25920.0
9913,2814,33,0.14,23420.0
9914,3235,38,0.19,23864.0
9915,4680,37,0.42,22571.0
9916,3346,33,0.29,20620.0
9917,2061,35,0.38,21127.0
9918,4267,36,0.17,21642.0
9919,4784,36,0.2,20197.0
9920,15877,37,0.19,19983.0
9921,2206,36,0.09,18314.0
9922,1456,43,0.05,18605.0
9923,610,41,0.01,19623.0
9924,919,42,0.07,19151.0
9925,2396,41,0.07,20278.0
9926,7271,35,0.2,20570.0
9927,955,42,0.53,18992.0
9928,1602,40,0.09,20796.0
9929,1326,41,0.32,19040.0
9930,451,42,0.52,19043.0
9931,3363,40,0.12,23061.0
9932,2496,43,0.21,19142.0
9933,773,42,0.12,22823.0
9934,21288,34,0.25,22337.0
9935,1299,37,0.33,20684.0
9936,5900,33,0.29,21797.0
9937,16527,38,0.41,20560.0
9938,8946,40,0.28,21377.0
9939,16508,33,0.26,24213.0
9940,4672,34,0.34,20729.0
9941,24093,37,0.3,20849.0
9942,64595,37,0.23,22306.0
9943,1275,42,0.11,19616.0
9944,617,45,0.22,19823.0
9945,4619,41,0.15,20716.0
9946,8315,40,0.14,20697.0
9947,2064,43,0.14,20010.0
9948,2479,40,0.17,21183.0
9949,3080,37,0.21,20880.0
9950,152,40,0.14,20915.0
9951,1659,39,0.12,22051.0
9952,41566,35,0.12,23065.0
9953,4400,37,0.06,25311.0
9954,1044,41,0.13,25868.0
9955,9673,34,0.45,19813.0
9956,4619,41,0.36,20611.0
9957,13237,35,0.35,19695.0
9958,4627,38,0.66,19468.0
9959,2617,39,0.42,19759.0
9960,1874,38,0.51,19697.0
9961,873,39,0.4,19741.0
9962,3099,38,0.76,18952.0
9963,32700,36,0.15,22416.0
9964,2456,43,0.45,19792.0
9965,11889,38,0.17,21033.0
9966,2606,39,0.18,21934.0
9967,4730,39,0.1,20905.0
9968,1806,40,0.16,20029.0
9969,167,50,0.03,20914.0
9970,150,49,0.08,19900.0
9971,112,52,0.03,9580.0
9972,97,52,0.04,17042.0
9973,81,51,0.06,19611.0
9974,139,46,0.04,20629.0
9975,1222,48,0.13,23208.0
9976,100,50,0.07,24979.0
9977,363,49,0.11,24386.0
9978,2676,43,0.19,25834.0
9979,8452,40,0.12,26644.0
9980,595,50,0.07,19920.0
9981,823,53,0.08,18275.0
9982,446,51,0.07,19789.0
9983,952,43,0.11,22614.0
9984,917,45,0.13,23147.0
9985,463,52,0.1,18490.0
9986,1695,41,0.06,22692.0
9987,549,54,0.07,18539.0
9988,603,53,0.03,20104.0
9989,704,51,0.06,18223.0
9990,562,49,0.15,20465.0
9991,427,53,0.09,23277.0
9992,278,48,0.08,22856.0
9993,11391,43,0.19,28316.0
9994,21231,42,0.51,20154.0
9995,270,61,0.01,20155.0
9996,14606,40,0.11,24825.0
9997,220,55,0.05,19369.0
9998,743,37,0.25,22889.0
9999,563,55,0.03,23894.0
10000,716,41,0.04,27264.0
10001,2880,46,0.19,19956.0
10002,416,45,0.15,22074.0
10003,132,49,0.18,20556.0
10004,115,50,0.18,20730.0
10005,193,49,0.16,20522.0
10006,210,54,0.04,18111.0
10007,1359,37,0.17,21185.0
10008,587,37,0.17,21185.0
10009,374,46,0.15,22769.0
10010,220,50,0.09,20426.0
10011,1234,35,0.33,27204.0
10012,5274,38,0.11,24562.0
10013,7725,36,0.1,24964.0
10014,3893,37,0.1,27562.0
10015,5496,36,0.11,23584.0
10016,2431,37,0.15,24286.0
10017,9770,37,0.09,25758.0
10018,967,37,0.18,22471.0
10019,1944,40,0.09,24597.0
10020,2051,38,0.1,22773.0
10021,2055,39,0.15,22624.0
10022,2613,38,0.12,21978.0
10023,1839,37,0.06,24654.0
10024,13657,38,0.21,21658.0
10025,4027,39,0.14,20520.0
10026,1161,42,0.14,21670.0
10027,972,41,0.06,22716.0
10028,853,36,0.1,25492.0
10029,11659,39,0.11,21208.0
10030,1408,41,0.15,19247.0
10031,1447,38,0.03,22290.0
10032,4770,42,0.26,20318.0
10033,947,42,0.44,19814.0
10034,575,37,0.17,18599.0
10035,6414,43,0.34,19438.0
10036,21865,40,0.43,20653.0
10037,429,44,0.56,20009.0
10038,3231,42,0.38,19755.0
10039,42,42,0.38,19755.0
10040,8329,38,0.24,22745.0
10041,1544,37,0.17,19088.0
10042,592,40,0.06,32399.0
10043,752,40,0.09,27656.0
10044,4565,40,0.1,26107.0
10045,916,43,0.05,27108.0
10046,839,44,0.05,26822.0
10047,891,44,0.05,26620.0
10048,601,46,0.05,26105.0
10049,732,46,0.07,26218.0
10050,1428,41,0.1,26017.0
10051,203,50,0.09,26293.0
10052,556,43,0.08,26773.0
10053,2155,38,0.07,27674.0
10054,2715,36,0.09,32681.0
10055,1256,43,0.07,24296.0
10056,224,43,0.07,24296.0
10057,1328,43,0.09,25741.0
10058,867,43,0.1,26270.0
10059,985,45,0.12,26473.0
10060,899,45,0.07,25020.0
10061,263,38,0.05,17648.0
10062,1414,40,0.07,19588.0
10063,2632,40,0.05,17786.0
10064,875,42,0.1,17570.0
10065,276,42,0.16,16620.0
10066,6574,35,0.1,20483.0
10067,2707,40,0.15,17509.0
10068,2268,40,0.11,19158.0
10069,579,46,0.03,20092.0
10070,1123,42,0.02,22515.0
10071,46331,35,0.14,23463.0
10072,4904,30,0.1,22308.0
10073,5201,31,0.08,25257.0
10074,2576,38,0.07,25045.0
10075,9171,40,0.21,26827.0
10076,6514,37,0.46,24299.0
10077,1565,48,0.09,26217.0
10078,151,49,0.04,27343.0
10079,708,46,0.05,24979.0
10080,331,45,0.07,25303.0
10081,418,46,0.06,25819.0
10082,370,46,0.07,26845.0
10083,387,50,0.05,24639.0
10084,239,48,0.05,25073.0
10085,241,48,0.03,22493.0
10086,388,44,0.03,26572.0
10087,341,44,0.03,26518.0
10088,551,45,0.02,28553.0
10089,357,44,0.02,26539.0
10090,315,50,0.08,21162.0
10091,388,50,0.06,25141.0
10092,29,42,0.27,27197.0
10093,647,44,0.28,21984.0
10094,831,50,0.15,20743.0
10095,722,46,0.12,24137.0
10096,12472,32,0.24,29400.0
10097,2542,37,0.23,27583.0
10098,798,44,0.22,22603.0
10099,264,44,0.22,22603.0
10100,562,48,0.2,22424.0
10101,360,56,0.11,19479.0
10102,99,49,0.08,18019.0
10103,41065,31,0.11,37482.0
10104,44799,36,0.19,31364.0
10105,8505,36,0.14,33328.0
10106,5765,38,0.2,25692.0
10107,579,50,0.07,23496.0
10108,37637,37,0.06,22141.0
10109,4097,41,0.09,16790.0
10110,1482,39,0.04,19827.0
10111,3792,38,0.1,20251.0
10112,603,43,0.28,17808.0
10113,2761,41,0.03,17683.0
10114,1380,37,0.04,18686.0
10115,1195,37,0.07,18561.0
10116,7777,39,0.08,18539.0
10117,3872,40,0.07,18412.0
10118,617,42,0.17,15731.0
10119,3646,39,0.06,16697.0
10120,5424,37,0.09,17690.0
10121,636,42,0.09,18217.0
10122,2108,41,0.06,17302.0
10123,8707,37,0.06,19693.0
10124,3012,36,0.21,19810.0
10125,57060,35,0.1,22330.0
10126,33514,41,0.11,21083.0
10127,18724,41,0.17,21005.0
10128,70332,35,0.08,23012.0
10129,41295,37,0.1,20448.0
10130,11930,40,0.17,21818.0
10131,23799,38,0.1,22939.0
10132,44376,38,0.06,22014.0
10133,1353,47,0.19,21812.0
10134,21629,36,0.08,28490.0
10135,18383,39,0.11,24179.0
10136,27022,36,0.1,25829.0
10137,22159,36,0.29,20877.0
10138,2310,43,0.2,19425.0
10139,2343,41,0.12,18161.0
10140,2486,39,0.25,19770.0
10141,23178,36,0.31,19949.0
10142,36730,34,0.14,24453.0
10143,1553,38,0.09,27798.0
10144,870,42,0.12,33751.0
10145,754,44,0.33,24839.0
10146,1656,44,0.15,24744.0
10147,559,47,0.07,24877.0
10148,1377,44,0.1,26366.0
10149,714,46,0.17,25791.0
10150,903,47,0.16,24500.0
10151,2493,45,0.16,27515.0
10152,2241,46,0.14,24559.0
10153,2178,46,0.2,24700.0
10154,645,45,0.09,25642.0
10155,226,46,0.2,24700.0
10156,264,46,0.18,25401.0
10157,1352,44,0.14,23385.0
10158,1305,42,0.13,24288.0
10159,214,47,0.1,23729.0
10160,134,48,0.08,22782.0
10161,407,46,0.12,24665.0
10162,274,46,0.12,24665.0
10163,268,46,0.04,24915.0
10164,234,44,0.09,22848.0
10165,2711,45,0.21,25037.0
10166,295,49,0.07,24341.0
10167,275,49,0.07,24648.0
10168,1772,40,0.06,21048.0
10169,58753,32,0.09,24516.0
10170,350,46,0.08,24033.0
10171,344,49,0.02,22289.0
10172,606,49,0.02,23571.0
10173,2581,37,0.21,28711.0
10174,332,51,0.05,23208.0
10175,175,49,0.16,22152.0
10176,11700,41,0.21,26774.0
10177,61514,34,0.13,32051.0
10178,21794,40,0.21,27510.0
10179,22877,36,0.06,36278.0
10180,1190,38,0.21,28806.0
10181,13952,35,0.09,30555.0
10182,685,48,0.01,21832.0
10183,370,46,0.01,24275.0
10184,889,47,0.01,23879.0
10185,272,48,0.01,23313.0
10186,180,53,0.04,22346.0
10187,251,49,0.02,21864.0
10188,189,49,0.02,21864.0
10189,99,50,0.01,20441.0
10190,175,49,0.02,21864.0
10191,1801,46,0.02,22851.0
10192,376,46,0.02,22872.0
10193,263,48,0.04,22549.0
10194,240,44,0.02,26517.0
10195,295,44,0.03,24900.0
10196,198,37,0.07,28110.0
10197,465,49,0.02,23571.0
10198,176,49,0.02,23571.0
10199,61,49,0.02,23571.0
10200,672,49,0.06,22620.0
10201,285,49,0.03,34065.0
10202,278,51,0.01,20398.0
10203,695,49,0.02,25893.0
10204,730,48,0.03,33144.0
10205,660,49,0.06,22786.0
10206,598,50,0.02,22910.0
10207,59,50,0.02,22910.0
10208,405,48,0.04,24717.0
10209,667,42,0.09,22444.0
10210,813,48,0.14,20114.0
10211,2696,36,0.12,26191.0
10212,8042,36,0.15,28100.0
10213,1962,40,0.1,29800.0
10214,39019,36,0.29,29885.0
10215,30357,35,0.1,36961.0
10216,22490,39,0.31,27418.0
10217,41380,36,0.2,29781.0
10218,22677,32,0.12,28301.0
10219,120472,34,0.21,29443.0
10220,17354,35,0.19,30402.0
10221,883,34,0.14,31202.0
10222,243,37,0.16,28723.0
10223,6560,32,0.21,28073.0
10224,4111,35,0.19,28237.0
10225,12554,31,0.12,28527.0
10226,7635,35,0.14,23051.0
10227,11793,31,0.12,29453.0
10228,54220,36,0.25,28529.0
10229,5448,39,0.18,26898.0
10230,2794,37,0.28,25827.0
10231,3071,39,0.02,16422.0
10232,327,39,0.04,21218.0
10233,668,40,0.02,16533.0
10234,555,38,0.05,19067.0
10235,1415,42,0.01,18267.0
10236,2655,41,0.02,17128.0
10237,1229,44,0.01,18377.0
10238,578,40,0.04,19284.0
10239,1643,45,0.03,17850.0
10240,2043,39,0.02,16949.0
10241,5727,39,0.02,18302.0
10242,1763,41,0.02,16221.0
10243,447,41,0.02,17634.0
10244,12,38,0.02,17341.0
10245,494,38,0.01,17897.0
10246,23557,38,0.07,22438.0
10247,2959,41,0.05,18134.0
10248,670,42,0.05,19258.0
10249,838,45,0.06,16634.0
10250,540,48,0.05,14440.0
10251,612,44,0.04,15995.0
10252,277,43,0.08,18744.0
10253,9732,34,0.03,18371.0
10254,1664,40,0.01,16508.0
10255,3802,39,0.03,17604.0
10256,302,37,0.02,18219.0
